Grão 598 | Harmônicos: 43 | R²: 0.9991
Grão 600 | Harmônicos: 44 | R²: 0.9905
Grão 601 | Harmônicos: 178 | R²: 0.9992
Grão 602 | Harmônicos: 160 | R²: 0.9991
Grão 603 | Harmônicos: 166 | R²: 0.9991
Grão 604 | Harmônicos: 84 | R²: 0.9990
Grão 605 | Harmônicos: 56 | R²: 0.9990
Grão 606 | Harmônicos: 165 | R²: 0.9990
Grão 607 | Harmônicos: 100 | R²: 0.9990
Grão 608 | Harmônicos: 59 | R²: 0.9991
Grão 609 | Harmônicos: 157 | R²: 0.9990
Grão 610 | Harmônicos: 149 | R²: 0.9990
Grão 611 | Harmônicos: 74 | R²: 0.9990
Grão 612 | Harmônicos: 31 | R²: 0.9990
Grão 613 | Harmônicos: 165 | R²: 0.9990
Grão 614 | Harmônicos: 133 | R²: 0.9990
Grão 615 | Harmônicos: 136 | R²: 0.9991
Grão 616 | Harmônicos: 58 | R²: 0.9990
Grão 617 | Harmônicos: 177 | R²: 0.9992
Grão 618 | Harmônicos: 92 | R²: 0.9990
Grão 619 | Harmônicos: 35 | R²: 0.9991
Grão 620 | Harmônicos: 163 | R²: 0.9990
Grão 621 | Harmônicos: 175 | R²: 0.9991
Grão 622 | Harmônicos: 172 | R²: 0.9991
Grão 623 | Harmônicos: 179 | R²: 0.9997
Grão 624 | Harmônicos: 30 | R²: 0.9991
Grão 625 | Harmônicos: 47 | R²: 0.9991
Grão 626 | Harmônicos: 160 | R²: 0.9990
Grão 627 | Harmônicos: 175 | R²: 0.9991
Grão 628 | Harmônicos: 108 | R²: 0.9990
Grão 629 | Harmônicos: 30 | R²: 0.9991
Grão 630 | Harmônicos: 40 | R²: 0.9990
Grão 631 | Harmônicos: 116 | R²: 0.9990
Grão 632 | Harmônicos: 35 | R²: 0.9990
Grão 633 | Harmônicos: 119 | R²: 0.9990
Grão 634 | Harmônicos: 140 | R²: 0.9990
Grão 635 | Harmônicos: 174 | R²: 0.9990
Grão 636 | Harmônicos: 35 | R²: 0.9990
Grão 637 | Harmônicos: 38 | R²: 0.9991
Grão 638 | Harmônicos: 175 | R²: 0.9992
Grão 639 | Harmônicos: 123 | R²: 0.9990
Grão 640 | Harmônicos: 145 | R²: 0.9990
Grão 641 | Harmônicos: 165 | R²: 0.9991
Grão 642 | Harmônicos: 127 | R²: 0.9990
Grão 643 | Harmônicos: 103 | R²: 0.9828
Grão 644 | Harmônicos: 28 | R²: 0.9991
Grão 645 | Harmônicos: 40 | R²: 0.9990
Grão 646 | Harmônicos: 77 | R²: 0.9990
Grão 647 | Harmônicos: 42 | R²: 0.9992
Grão 648 | Harmônicos: 63 | R²: 0.7856
Grão 649 | Harmônicos: 39 | R²: 0.9990
Grão 650 | Harmônicos: 164 | R²: 0.9990
Grão 651 | Harmônicos: 174 | R²: 0.9991
Grão 652 | Harmônicos: 99 | R²: 0.9990
Grão 653 | Harmônicos: 38 | R²: 0.9991
Grão 654 | Harmônicos: 148 | R²: 0.9990
Grão 655 | Harmônicos: 178 | R²: 0.9995
Grão 656 | Harmônicos: 44 | R²: 0.9990
Grão 657 | Harmônicos: 76 | R²: 0.9990
Grão 658 | Harmônicos: 104 | R²: 0.9991
Grão 659 | Harmônicos: 36 | R²: 0.9991
Grão 660 | Harmônicos: 70 | R²: 0.9990
Grão 661 | Harmônicos: 170 | R²: 0.9990
Grão 663 | Harmônicos: 165 | R²: 0.9991
Grão 664 | Harmônicos: 96 | R²: 0.9990
Grão 665 | Harmônicos: 82 | R²: 0.9990
Grão 666 | Harmônicos: 125 | R²: 0.9990
Grão 667 | Harmônicos: 68 | R²: 0.9990
Grão 668 | Harmônicos: 66 | R²: 0.9990
Grão 670 | Harmônicos: 38 | R²: 0.9990
Grão 671 | Harmônicos: 148 | R²: 0.9990
Grão 673 | Harmônicos: 92 | R²: 0.9990
Grão 674 | Harmônicos: 178 | R²: 0.9992
Grão 675 | Harmônicos: 33 | R²: 0.9993
Grão 676 | Harmônicos: 151 | R²: 0.9990
Grão 677 | Harmônicos: 169 | R²: 0.9991
Grão 679 | Harmônicos: 61 | R²: 0.9990
Grão 680 | Harmônicos: 136 | R²: 0.9990
Grão 681 | Harmônicos: 148 | R²: 0.9991
Grão 682 | Harmônicos: 118 | R²: 0.9990
Grão 683 | Harmônicos: 175 | R²: 0.9991
Grão 684 | Harmônicos: 171 | R²: 0.9991
Grão 685 | Harmônicos: 173 | R²: 0.9990
Grão 687 | Harmônicos: 62 | R²: 0.9991
Grão 689 | Harmônicos: 69 | R²: 0.9990
Grão 690 | Harmônicos: 164 | R²: 0.9990
Grão 691 | Harmônicos: 174 | R²: 0.9992
Grão 692 | Harmônicos: 36 | R²: 0.9990
Grão 693 | Harmônicos: 153 | R²: 0.9991
Grão 694 | Harmônicos: 34 | R²: 0.9990
Grão 695 | Harmônicos: 177 | R²: 0.9992
Grão 696 | Harmônicos: 83 | R²: 0.9990
Grão 697 | Harmônicos: 177 | R²: 0.9990
Grão 698 | Harmônicos: 81 | R²: 0.9990
Grão 699 | Harmônicos: 91 | R²: 0.9990
Grão 700 | Harmônicos: 78 | R²: 0.9990
Grão 701 | Harmônicos: 125 | R²: 0.9990
Grão 702 | Harmônicos: 46 | R²: 0.9990
Grão 703 | Harmônicos: 178 | R²: 0.9993
Grão 704 | Harmônicos: 72 | R²: 0.9990
Grão 705 | Harmônicos: 76 | R²: 0.9990
Grão 707 | Harmônicos: 58 | R²: 0.9990
Grão 708 | Harmônicos: 32 | R²: 0.9990
Grão 709 | Harmônicos: 166 | R²: 0.9990
Grão 711 | Harmônicos: 82 | R²: 0.9990
Grão 712 | Harmônicos: 176 | R²: 0.9992
Grão 713 | Harmônicos: 139 | R²: 0.9990
Grão 715 | Harmônicos: 126 | R²: 0.9990
Grão 716 | Harmônicos: 59 | R²: 0.9990
Grão 717 | Harmônicos: 48 | R²: 0.9991
Grão 719 | Harmônicos: 172 | R²: 0.9991
Grão 720 | Harmônicos: 141 | R²: 0.9990
Grão 721 | Harmônicos: 149 | R²: 0.9991
Grão 722 | Harmônicos: 83 | R²: 0.9990
Grão 723 | Harmônicos: 28 | R²: 0.9991
Grão 724 | Harmônicos: 44 | R²: 0.9990
Grão 725 | Harmônicos: 174 | R²: 0.9991
Grão 726 | Harmônicos: 41 | R²: 0.9990
Grão 727 | Harmônicos: 37 | R²: 0.9990
Grão 728 | Harmônicos: 35 | R²: 0.9991
Grão 729 | Harmônicos: 165 | R²: 0.9990
Grão 730 | Harmônicos: 133 | R²: 0.9991
Grão 731 | Harmônicos: 28 | R²: 0.9990
Grão 732 | Harmônicos: 46 | R²: 0.9990
Grão 733 | Harmônicos: 46 | R²: 0.9991
Grão 735 | Harmônicos: 147 | R²: 0.9990
Grão 737 | Harmônicos: 50 | R²: 0.9990
Grão 738 | Harmônicos: 93 | R²: 0.9990
Grão 739 | Harmônicos: 160 | R²: 0.9991
Grão 740 | Harmônicos: 33 | R²: 0.9991
Grão 741 | Harmônicos: 169 | R²: 0.9991
Grão 742 | Harmônicos: 29 | R²: 0.9990
Grão 743 | Harmônicos: 176 | R²: 0.9991
Grão 744 | Harmônicos: 163 | R²: 0.9990
Grão 745 | Harmônicos: 37 | R²: 0.9990
Grão 746 | Harmônicos: 178 | R²: 0.9992
Grão 747 | Harmônicos: 27 | R²: 0.9990
Grão 748 | Harmônicos: 101 | R²: 0.9990
Grão 749 | Harmônicos: 64 | R²: 0.9990
Grão 750 | Harmônicos: 107 | R²: 0.9990
Grão 751 | Harmônicos: 99 | R²: 0.9990
Grão 752 | Harmônicos: 73 | R²: 0.9990
Grão 754 | Harmônicos: 96 | R²: 0.9980
Grão 755 | Harmônicos: 115 | R²: 0.9990
Grão 756 | Harmônicos: 41 | R²: 0.9991
Grão 757 | Harmônicos: 139 | R²: 0.9991
Grão 758 | Harmônicos: 157 | R²: 0.9990
Grão 759 | Harmônicos: 165 | R²: 0.9991
Grão 760 | Harmônicos: 86 | R²: 0.9990
Grão 761 | Harmônicos: 38 | R²: 0.9991
Grão 763 | Harmônicos: 38 | R²: 0.9990
Grão 764 | Harmônicos: 172 | R²: 0.9992
Grão 766 | Harmônicos: 88 | R²: 0.9990
Grão 767 | Harmônicos: 153 | R²: 0.9990
Grão 768 | Harmônicos: 45 | R²: 0.9990
Grão 769 | Harmônicos: 138 | R²: 0.9990
Grão 770 | Harmônicos: 97 | R²: 0.9990
Grão 771 | Harmônicos: 151 | R²: 0.9990
Grão 772 | Harmônicos: 174 | R²: 0.9992
Grão 773 | Harmônicos: 116 | R²: 0.9990
Grão 774 | Harmônicos: 92 | R²: 0.9990
Grão 775 | Harmônicos: 68 | R²: 0.9816
Grão 776 | Harmônicos: 57 | R²: 0.9990
Grão 777 | Harmônicos: 114 | R²: 0.9990
Grão 778 | Harmônicos: 145 | R²: 0.9990
Grão 779 | Harmônicos: 126 | R²: 0.9990
Grão 780 | Harmônicos: 161 | R²: 0.9991
Grão 781 | Harmônicos: 81 | R²: 0.9990
Grão 782 | Harmônicos: 117 | R²: 0.9990
Grão 783 | Harmônicos: 75 | R²: 0.9990
Grão 784 | Harmônicos: 144 | R²: 0.9990
Grão 785 | Harmônicos: 78 | R²: 0.9990
Grão 786 | Harmônicos: 162 | R²: 0.9991
Grão 787 | Harmônicos: 164 | R²: 0.9992
Grão 788 | Harmônicos: 168 | R²: 0.9992
Grão 789 | Harmônicos: 44 | R²: 0.9991
Grão 790 | Harmônicos: 35 | R²: 0.9990
Grão 791 | Harmônicos: 175 | R²: 0.9992
Grão 795 | Harmônicos: 165 | R²: 0.9991
Grão 796 | Harmônicos: 31 | R²: 0.9991
Grão 797 | Harmônicos: 107 | R²: 0.9990
Grão 798 | Harmônicos: 137 | R²: 0.9990
Grão 799 | Harmônicos: 171 | R²: 0.9990
Grão 800 | Harmônicos: 161 | R²: 0.9990
Grão 801 | Harmônicos: 34 | R²: 0.9991
Grão 802 | Harmônicos: 179 | R²: 0.9999
Grão 803 | Harmônicos: 143 | R²: 0.9991
Grão 805 | Harmônicos: 57 | R²: 0.9991
Grão 806 | Harmônicos: 34 | R²: 0.9991
Grão 807 | Harmônicos: 65 | R²: 0.9990
Grão 808 | Harmônicos: 57 | R²: 0.9962
Grão 809 | Harmônicos: 114 | R²: 0.9990
Grão 810 | Harmônicos: 102 | R²: 0.9786
Grão 811 | Harmônicos: 45 | R²: 0.9991
Grão 812 | Harmônicos: 161 | R²: 0.9990
Grão 813 | Harmônicos: 43 | R²: 0.9990
Grão 814 | Harmônicos: 119 | R²: 0.9990
Grão 815 | Harmônicos: 89 | R²: 0.9991
Grão 816 | Harmônicos: 40 | R²: 0.9991
Grão 817 | Harmônicos: 177 | R²: 0.9991
Grão 819 | Harmônicos: 124 | R²: 0.9990
Grão 820 | Harmônicos: 174 | R²: 0.9991
Grão 821 | Harmônicos: 103 | R²: 0.9990
Grão 823 | Harmônicos: 163 | R²: 0.9991
Grão 824 | Harmônicos: 176 | R²: 0.9992
Grão 825 | Harmônicos: 100 | R²: 0.9990
Grão 826 | Harmônicos: 175 | R²: 0.9995
Grão 828 | Harmônicos: 133 | R²: 0.9990
Grão 829 | Harmônicos: 119 | R²: 0.9990
Grão 830 | Harmônicos: 34 | R²: 0.9990
Grão 831 | Harmônicos: 28 | R²: 0.9992
Grão 832 | Harmônicos: 173 | R²: 0.9990
Grão 833 | Harmônicos: 43 | R²: 0.9990
Grão 834 | Harmônicos: 46 | R²: 0.9990
Grão 835 | Harmônicos: 171 | R²: 0.9990
Grão 836 | Harmônicos: 85 | R²: 0.9990
Grão 837 | Harmônicos: 165 | R²: 0.9990
Grão 838 | Harmônicos: 153 | R²: 0.9990
Grão 839 | Harmônicos: 123 | R²: 0.9991
Grão 840 | Harmônicos: 91 | R²: 0.9990
Grão 841 | Harmônicos: 99 | R²: 0.9990
Grão 842 | Harmônicos: 169 | R²: 0.9990
Grão 843 | Harmônicos: 150 | R²: 0.9990
Grão 844 | Harmônicos: 76 | R²: 0.9990
Grão 845 | Harmônicos: 132 | R²: 0.9990
Grão 846 | Harmônicos: 172 | R²: 0.9990
Grão 847 | Harmônicos: 147 | R²: 0.9990
Grão 848 | Harmônicos: 30 | R²: 0.9991
Grão 849 | Harmônicos: 171 | R²: 0.9991
Grão 850 | Harmônicos: 50 | R²: 0.9991
Grão 851 | Harmônicos: 89 | R²: 0.9990
Grão 852 | Harmônicos: 178 | R²: 0.9995
Grão 853 | Harmônicos: 28 | R²: 0.9991
Grão 855 | Harmônicos: 55 | R²: 0.9990
Grão 856 | Harmônicos: 90 | R²: 0.9990
Grão 857 | Harmônicos: 175 | R²: 0.9992
Grão 860 | Harmônicos: 118 | R²: 0.9990
Grão 862 | Harmônicos: 60 | R²: 0.9990
Grão 865 | Harmônicos: 179 | R²: 0.9995
Grão 866 | Harmônicos: 156 | R²: 0.9977
Grão 868 | Harmônicos: 172 | R²: 0.9992
Grão 869 | Harmônicos: 30 | R²: 0.9990
Grão 870 | Harmônicos: 165 | R²: 0.9990
Grão 871 | Harmônicos: 97 | R²: 0.9990
Grão 872 | Harmônicos: 153 | R²: 0.9990
Grão 873 | Harmônicos: 57 | R²: 0.9990
Grão 874 | Harmônicos: 148 | R²: 0.9990
Grão 875 | Harmônicos: 152 | R²: 0.9990
Grão 876 | Harmônicos: 176 | R²: 0.9990
Grão 877 | Harmônicos: 129 | R²: 0.9990
Grão 878 | Harmônicos: 107 | R²: 0.9990
Grão 879 | Harmônicos: 177 | R²: 0.9992
Grão 880 | Harmônicos: 44 | R²: 0.9991
Grão 881 | Harmônicos: 172 | R²: 0.9991
Grão 882 | Harmônicos: 31 | R²: 0.9991
Grão 883 | Harmônicos: 135 | R²: 0.9990
Grão 884 | Harmônicos: 42 | R²: 0.9991
Grão 885 | Harmônicos: 163 | R²: 0.9990
Grão 886 | Harmônicos: 73 | R²: 0.9990
Grão 887 | Harmônicos: 47 | R²: 0.9125
Grão 888 | Harmônicos: 154 | R²: 0.9991
Grão 890 | Harmônicos: 62 | R²: 0.9991
Grão 891 | Harmônicos: 161 | R²: 0.9990
Grão 892 | Harmônicos: 56 | R²: 0.9990
Grão 893 | Harmônicos: 164 | R²: 0.9990
Grão 894 | Harmônicos: 60 | R²: 0.9990
Grão 895 | Harmônicos: 32 | R²: 0.9990
Grão 896 | Harmônicos: 125 | R²: 0.9990
Grão 897 | Harmônicos: 30 | R²: 0.9990
Grão 898 | Harmônicos: 96 | R²: 0.9702
Grão 899 | Harmônicos: 99 | R²: 0.9990
Grão 900 | Harmônicos: 72 | R²: 0.9991
Grão 901 | Harmônicos: 92 | R²: 0.9990
Grão 902 | Harmônicos: 36 | R²: 0.9991
Grão 903 | Harmônicos: 70 | R²: 0.9990
Grão 904 | Harmônicos: 54 | R²: 0.9990
Grão 906 | Harmônicos: 30 | R²: 0.9991
Grão 907 | Harmônicos: 178 | R²: 0.9994
Grão 908 | Harmônicos: 49 | R²: 0.9990
Grão 909 | Harmônicos: 81 | R²: 0.9912
Grão 910 | Harmônicos: 103 | R²: 0.9990
Grão 911 | Harmônicos: 110 | R²: 0.9990
Grão 912 | Harmônicos: 173 | R²: 0.9990
Grão 913 | Harmônicos: 75 | R²: 0.9990
Grão 915 | Harmônicos: 86 | R²: 0.9827
Grão 916 | Harmônicos: 43 | R²: 0.9991
Grão 917 | Harmônicos: 85 | R²: 0.9990
Grão 918 | Harmônicos: 164 | R²: 0.9990
Grão 919 | Harmônicos: 31 | R²: 0.9991
Grão 920 | Harmônicos: 124 | R²: 0.9990
Grão 922 | Harmônicos: 41 | R²: 0.9990
Grão 923 | Harmônicos: 27 | R²: 0.9990
Grão 925 | Harmônicos: 54 | R²: 0.9990
Grão 926 | Harmônicos: 43 | R²: 0.9990
Grão 927 | Harmônicos: 39 | R²: 0.9990
Grão 930 | Harmônicos: 172 | R²: 0.9991
Grão 931 | Harmônicos: 50 | R²: 0.9991
Grão 932 | Harmônicos: 163 | R²: 0.9990
Grão 934 | Harmônicos: 27 | R²: 0.9990
Grão 936 | Harmônicos: 178 | R²: 0.9995
Grão 937 | Harmônicos: 162 | R²: 0.9990
Grão 938 | Harmônicos: 88 | R²: 0.9990
Grão 939 | Harmônicos: 153 | R²: 0.9990
Grão 940 | Harmônicos: 51 | R²: 0.9990
Grão 941 | Harmônicos: 158 | R²: 0.9990
Grão 942 | Harmônicos: 64 | R²: 0.9990
Grão 944 | Harmônicos: 171 | R²: 0.9990
Grão 945 | Harmônicos: 136 | R²: 0.9990
Grão 947 | Harmônicos: 131 | R²: 0.9990
Grão 949 | Harmônicos: 170 | R²: 0.9990
Grão 950 | Harmônicos: 158 | R²: 0.9990
Grão 951 | Harmônicos: 150 | R²: 0.9990
Grão 952 | Harmônicos: 170 | R²: 0.9990
Grão 953 | Harmônicos: 169 | R²: 0.9990
Grão 954 | Harmônicos: 149 | R²: 0.9990
Grão 955 | Harmônicos: 77 | R²: 0.9990
Grão 956 | Harmônicos: 140 | R²: 0.9990
Grão 957 | Harmônicos: 71 | R²: 0.9990
Grão 958 | Harmônicos: 179 | R²: 0.9998
Grão 959 | Harmônicos: 166 | R²: 0.9991
Grão 960 | Harmônicos: 29 | R²: 0.9992
Grão 961 | Harmônicos: 37 | R²: 0.9990
Grão 963 | Harmônicos: 114 | R²: 0.9990
Grão 964 | Harmônicos: 170 | R²: 0.9991
Grão 965 | Harmônicos: 166 | R²: 0.9990
Grão 967 | Harmônicos: 70 | R²: 0.9990
Grão 969 | Harmônicos: 176 | R²: 0.9992
Grão 970 | Harmônicos: 60 | R²: 0.9886
Grão 971 | Harmônicos: 66 | R²: 0.9990
Grão 972 | Harmônicos: 178 | R²: 0.9993
Grão 974 | Harmônicos: 164 | R²: 0.9990
Grão 975 | Harmônicos: 36 | R²: 0.9991
Grão 976 | Harmônicos: 103 | R²: 0.9990
Grão 977 | Harmônicos: 179 | R²: 0.9993
Grão 979 | Harmônicos: 179 | R²: 0.9993
Grão 980 | Harmônicos: 97 | R²: 0.9990
Grão 981 | Harmônicos: 34 | R²: 0.9990
Grão 982 | Harmônicos: 45 | R²: 0.9992
Grão 983 | Harmônicos: 175 | R²: 0.9991
Grão 984 | Harmônicos: 168 | R²: 0.9991
Grão 985 | Harmônicos: 78 | R²: 0.9707
Grão 986 | Harmônicos: 129 | R²: 0.9990
Grão 988 | Harmônicos: 176 | R²: 0.9993
Grão 989 | Harmônicos: 173 | R²: 0.9990
Grão 990 | Harmônicos: 155 | R²: 0.9990
Grão 991 | Harmônicos: 71 | R²: 0.9990
Grão 992 | Harmônicos: 27 | R²: 0.9991
Grão 993 | Harmônicos: 36 | R²: 0.9991
Grão 994 | Harmônicos: 171 | R²: 0.9991
Grão 996 | Harmônicos: 97 | R²: 0.9990
Grão 999 | Harmônicos: 169 | R²: 0.9990
Grão 1002 | Harmônicos: 165 | R²: 0.9990
Grão 1003 | Harmônicos: 114 | R²: 0.9947
Grão 1004 | Harmônicos: 64 | R²: 0.9990
Grão 1006 | Harmônicos: 49 | R²: 0.9990
Grão 1007 | Harmônicos: 127 | R²: 0.9990
Grão 1009 | Harmônicos: 44 | R²: 0.9990
Grão 1011 | Harmônicos: 35 | R²: 0.9149
Grão 1013 | Harmônicos: 153 | R²: 0.9990
Grão 1014 | Harmônicos: 143 | R²: 0.9990
Grão 1015 | Harmônicos: 39 | R²: 0.9990
Grão 1016 | Harmônicos: 121 | R²: 0.9990
Grão 1017 | Harmônicos: 41 | R²: 0.9991
Grão 1018 | Harmônicos: 32 | R²: 0.9990
Grão 1019 | Harmônicos: 178 | R²: 0.9997
Grão 1020 | Harmônicos: 105 | R²: 0.9804
Grão 1021 | Harmônicos: 113 | R²: 0.9990
Grão 1022 | Harmônicos: 142 | R²: 0.9990
Grão 1024 | Harmônicos: 177 | R²: 0.9995
Grão 1025 | Harmônicos: 43 | R²: 0.9991
Grão 1027 | Harmônicos: 179 | R²: 0.9988
Grão 1028 | Harmônicos: 177 | R²: 0.9991
Grão 1032 | Harmônicos: 132 | R²: 0.9990
Grão 1033 | Harmônicos: 58 | R²: 0.9990
Grão 1034 | Harmônicos: 117 | R²: 0.9990
Grão 1035 | Harmônicos: 149 | R²: 0.9990
Grão 1036 | Harmônicos: 29 | R²: 0.9990
Grão 1037 | Harmônicos: 145 | R²: 0.9990
Grão 1038 | Harmônicos: 119 | R²: 0.9990
Grão 1039 | Harmônicos: 42 | R²: 0.9990
Grão 1040 | Harmônicos: 130 | R²: 0.9990
Grão 1041 | Harmônicos: 175 | R²: 0.9990
Grão 1042 | Harmônicos: 25 | R²: 0.9990
Grão 1043 | Harmônicos: 152 | R²: 0.9990
Grão 1044 | Harmônicos: 111 | R²: 0.9990
Grão 1045 | Harmônicos: 173 | R²: 0.9991
Grão 1046 | Harmônicos: 54 | R²: 0.9991
Grão 1047 | Harmônicos: 133 | R²: 0.9990
Grão 1048 | Harmônicos: 106 | R²: 0.9990
Grão 1049 | Harmônicos: 57 | R²: 0.9990
Grão 1050 | Harmônicos: 105 | R²: 0.9990
Grão 1051 | Harmônicos: 156 | R²: 0.9991
Grão 1052 | Harmônicos: 34 | R²: 0.9990
Grão 1053 | Harmônicos: 66 | R²: 0.9990
Grão 1054 | Harmônicos: 45 | R²: 0.9990
Grão 1055 | Harmônicos: 64 | R²: 0.9990
Grão 1056 | Harmônicos: 49 | R²: 0.9990
Grão 1057 | Harmônicos: 129 | R²: 0.9991
Grão 1058 | Harmônicos: 28 | R²: 0.9990
Grão 1059 | Harmônicos: 49 | R²: 0.9990
Grão 1060 | Harmônicos: 148 | R²: 0.9990
Grão 1061 | Harmônicos: 132 | R²: 0.9990
Grão 1062 | Harmônicos: 119 | R²: 0.9990
Grão 1063 | Harmônicos: 157 | R²: 0.9991
Grão 1064 | Harmônicos: 121 | R²: 0.9990
Grão 1065 | Harmônicos: 47 | R²: 0.9990
Grão 1066 | Harmônicos: 177 | R²: 0.9991
Grão 1067 | Harmônicos: 114 | R²: 0.9990
Grão 1068 | Harmônicos: 44 | R²: 0.9990
Grão 1070 | Harmônicos: 129 | R²: 0.9990
Grão 1071 | Harmônicos: 56 | R²: 0.9990
Grão 1072 | Harmônicos: 172 | R²: 0.9991
Grão 1073 | Harmônicos: 134 | R²: 0.9990
Grão 1074 | Harmônicos: 177 | R²: 0.9992
Grão 1075 | Harmônicos: 160 | R²: 0.9992
Grão 1076 | Harmônicos: 60 | R²: 0.9990
Grão 1077 | Harmônicos: 166 | R²: 0.9991
Grão 1079 | Harmônicos: 143 | R²: 0.9990
Grão 1080 | Harmônicos: 179 | R²: 1.0000
Grão 1081 | Harmônicos: 167 | R²: 0.9990
Grão 1082 | Harmônicos: 108 | R²: 0.9990
Grão 1083 | Harmônicos: 58 | R²: 0.9990
Grão 1084 | Harmônicos: 163 | R²: 0.9990
Grão 1085 | Harmônicos: 26 | R²: 0.9992
Grão 1086 | Harmônicos: 96 | R²: 0.9744
Grão 1087 | Harmônicos: 177 | R²: 0.9990
Grão 1088 | Harmônicos: 147 | R²: 0.9990
Grão 1089 | Harmônicos: 178 | R²: 0.9993
Grão 1090 | Harmônicos: 90 | R²: 0.9990
Grão 1091 | Harmônicos: 35 | R²: 0.9991
Grão 1093 | Harmônicos: 170 | R²: 0.9990
Grão 1095 | Harmônicos: 103 | R²: 0.9991
Grão 1096 | Harmônicos: 66 | R²: 0.9990
Grão 1097 | Harmônicos: 34 | R²: 0.9990
Grão 1098 | Harmônicos: 162 | R²: 0.9990
Grão 1099 | Harmônicos: 43 | R²: 0.9990
Grão 1100 | Harmônicos: 124 | R²: 0.9985
Grão 1101 | Harmônicos: 31 | R²: 0.9993
Grão 1102 | Harmônicos: 33 | R²: 0.9990
Grão 1105 | Harmônicos: 156 | R²: 0.9991
Grão 1106 | Harmônicos: 168 | R²: 0.9991
Grão 1107 | Harmônicos: 33 | R²: 0.9991
Grão 1108 | Harmônicos: 167 | R²: 0.9990
Grão 1109 | Harmônicos: 36 | R²: 0.9991
Grão 1110 | Harmônicos: 89 | R²: 0.9964
Grão 1111 | Harmônicos: 174 | R²: 0.9991
Grão 1112 | Harmônicos: 178 | R²: 0.9992
Grão 1113 | Harmônicos: 52 | R²: 0.9990
Grão 1114 | Harmônicos: 60 | R²: 0.9990
Grão 1115 | Harmônicos: 146 | R²: 0.9990
Grão 1116 | Harmônicos: 173 | R²: 0.9990
Grão 1117 | Harmônicos: 168 | R²: 0.9992
Grão 1119 | Harmônicos: 178 | R²: 0.9994
Grão 1122 | Harmônicos: 137 | R²: 0.9990
Grão 1124 | Harmônicos: 141 | R²: 0.9990
Grão 1125 | Harmônicos: 175 | R²: 0.9993
Grão 1126 | Harmônicos: 104 | R²: 0.9991
Grão 1128 | Harmônicos: 171 | R²: 0.9990
Grão 1129 | Harmônicos: 151 | R²: 0.9991
Grão 1130 | Harmônicos: 177 | R²: 0.9990
Grão 1133 | Harmônicos: 28 | R²: 0.9990
Grão 1136 | Harmônicos: 36 | R²: 0.9990
Grão 1137 | Harmônicos: 133 | R²: 0.9990
Grão 1139 | Harmônicos: 178 | R²: 0.9991
Grão 1140 | Harmônicos: 174 | R²: 0.9991
Grão 1142 | Harmônicos: 34 | R²: 0.9990
Grão 1143 | Harmônicos: 71 | R²: 0.9990
Grão 1144 | Harmônicos: 105 | R²: 0.9990
Grão 1145 | Harmônicos: 40 | R²: 0.9991
Grão 1146 | Harmônicos: 171 | R²: 0.9990
Grão 1147 | Harmônicos: 167 | R²: 0.9990
Grão 1148 | Harmônicos: 169 | R²: 0.9991
Grão 1149 | Harmônicos: 161 | R²: 0.9991
Grão 1150 | Harmônicos: 50 | R²: 0.9990
Grão 1152 | Harmônicos: 70 | R²: 0.9990
Grão 1153 | Harmônicos: 40 | R²: 0.9990
Grão 1154 | Harmônicos: 38 | R²: 0.9990
Grão 1155 | Harmônicos: 175 | R²: 0.9991
Grão 1156 | Harmônicos: 175 | R²: 0.9991
Grão 1157 | Harmônicos: 173 | R²: 0.9991
Grão 1158 | Harmônicos: 142 | R²: 0.9990
Grão 1159 | Harmônicos: 175 | R²: 0.9992
Grão 1160 | Harmônicos: 64 | R²: 0.9990
Grão 1162 | Harmônicos: 69 | R²: 0.9990
Grão 1163 | Harmônicos: 153 | R²: 0.9990
Grão 1164 | Harmônicos: 27 | R²: 0.9992
Grão 1165 | Harmônicos: 75 | R²: 0.9990
Grão 1166 | Harmônicos: 41 | R²: 0.9991
Grão 1167 | Harmônicos: 179 | R²: 0.9992
Grão 1168 | Harmônicos: 33 | R²: 0.9990
Grão 1169 | Harmônicos: 65 | R²: 0.9195
Grão 1170 | Harmônicos: 67 | R²: 0.9990
Grão 1171 | Harmônicos: 177 | R²: 0.9992
Grão 1172 | Harmônicos: 166 | R²: 0.9991
Grão 1173 | Harmônicos: 36 | R²: 0.9990
Grão 1174 | Harmônicos: 157 | R²: 0.9969
Grão 1175 | Harmônicos: 174 | R²: 0.9991
Grão 1176 | Harmônicos: 29 | R²: 0.9994
Grão 1177 | Harmônicos: 178 | R²: 0.9993
Grão 1178 | Harmônicos: 66 | R²: 0.9990
Grão 1180 | Harmônicos: 167 | R²: 0.9990
Grão 1182 | Harmônicos: 29 | R²: 0.9990
Grão 1184 | Harmônicos: 139 | R²: 0.9979
Grão 1185 | Harmônicos: 169 | R²: 0.9991
Grão 1186 | Harmônicos: 148 | R²: 0.9990
Grão 1187 | Harmônicos: 63 | R²: 0.9990
Grão 1188 | Harmônicos: 45 | R²: 0.9991
Grão 1189 | Harmônicos: 175 | R²: 0.9992
Grão 1190 | Harmônicos: 107 | R²: 0.9990
Grão 1191 | Harmônicos: 177 | R²: 0.9992
Grão 1192 | Harmônicos: 118 | R²: 0.9990
Grão 1193 | Harmônicos: 172 | R²: 0.9990
